model,horizon,feature_set,mode,feature,members,baseline_f1,knockout_f1,importance,is_thyroid,cache_key
ENS_STACK,7,CV17_THY_CONT_STATES,single,Hypertension,Hypertension,0.7401609583292843,0.722794991130221,1.0240261310775112,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Dyslipidemia,Dyslipidemia,0.7401609583292843,0.7236949278045168,1.0227527234089102,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,PostIsch_DCM,PostIsch_DCM,0.7401609583292843,0.7251728487124958,1.0206683270662975,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Ischemia,Ischemia,0.7401609583292843,0.7255056546324489,1.0202001233253792,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Angiography,Angiography,0.7401609583292843,0.7266300366300367,1.0186214731254455,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Vessels,Vessels,0.7401609583292843,0.726923597025017,1.0182101136329074,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,TSH,TSH,0.7401609583292843,0.7305151122834468,1.0132041704321304,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Acute_MI,Acute_MI,0.7401609583292843,0.7309778293668633,1.0125628009407275,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Previous_MI,Previous_MI,0.7401609583292843,0.7334620124691895,1.0091333235344293,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Diabetes,Diabetes,0.7401609583292843,0.7346703296703296,1.0074735952129965,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Angina,Angina,0.7401609583292843,0.7348388550822628,1.0072425446888293,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Low_T3,Low_T3,0.7401609583292843,0.7361968142354882,1.0053846254386645,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,SCH,SCH,0.7401609583292843,0.7374939023430739,1.0036163770001854,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Previous_PCI,Previous_PCI,0.7401609583292843,0.7375362512827377,1.0035587498810827,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Gender,Gender,0.7401609583292843,0.7375675011457759,1.0035162302833025,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,SCT,SCT,0.7401609583292843,0.7401609583292843,1.0,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Hypothyroid,Hypothyroid,0.7401609583292843,0.7401609583292843,1.0,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Previous_CABG,Previous_CABG,0.7401609583292843,0.7414553900176903,0.998254201526035,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Hyperthyroid,Hyperthyroid,0.7401609583292843,0.7414553900176903,0.998254201526035,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,Smoke,Smoke,0.7401609583292843,0.7427551672704027,0.9965073161986177,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,fT4,fT4,0.7401609583292843,0.7453059071729957,0.9930968629200504,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES,single,fT3,fT3,0.7401609583292843,0.7572312029187827,0.97745702432269,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,multi,cluster_5,"Gender, Age, Smoke",0.7414553900176903,0.6583724893367613,1.1261943687298144,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,multi,cluster_4,"Previous_CABG, Previous_PCI, Previous_MI, PostIsch_DCM, fe",0.7414553900176903,0.6671180198234307,1.1114306134526766,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,multi,cluster_3,"Angina, Angiography, Vessels, Ischemia, Dyslipidemia, AFib",0.7414553900176903,0.6884934150772025,1.0769244465969934,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,multi,cluster_1,Diabetes,0.7414553900176903,0.7322594532539284,1.0125583039220567,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,multi,cluster_2,Hypertension,0.7414553900176903,0.7349051603250112,1.00891302721263,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,multi,cluster_7,Acute_MI,0.7414553900176903,0.7440715361986081,0.9964840125530356,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,multi,cluster_6,Thyroid_abnormal,0.7414553900176903,0.7544481142126571,0.9827785053071197,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Age,Age,0.7414553900176903,0.6583724893367613,1.1261943687298144,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,fe,fe,0.7414553900176903,0.6790153546185718,1.0919567355501019,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,PostIsch_DCM,PostIsch_DCM,0.7414553900176903,0.7283220922723685,1.0180322660601244,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Previous_MI,Previous_MI,0.7414553900176903,0.7285263743738792,1.0177468051927738,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Gender,Gender,0.7414553900176903,0.7286101678566652,1.0176297596817947,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Diabetes,Diabetes,0.7414553900176903,0.7322594532539284,1.0125583039220567,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Hypertension,Hypertension,0.7414553900176903,0.7349051603250112,1.00891302721263,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Previous_PCI,Previous_PCI,0.7414553900176903,0.7349598693088998,1.0088379256882398,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Vessels,Vessels,0.7414553900176903,0.7350032495070663,1.0087783836533393,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Dyslipidemia,Dyslipidemia,0.7414553900176903,0.7362453965887471,1.0070764359995767,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,AFib,AFib,0.7414553900176903,0.7375362512827377,1.005313825223013,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Smoke,Smoke,0.7414553900176903,0.7375675011457759,1.0052712312647654,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Angiography,Angiography,0.7414553900176903,0.7414283937932343,1.0000364111014388,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Previous_CABG,Previous_CABG,0.7414553900176903,0.7427403809083197,0.9982699326391034,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Acute_MI,Acute_MI,0.7414553900176903,0.7440715361986081,0.9964840125530356,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Ischemia,Ischemia,0.7414553900176903,0.7479173476328878,0.9913600645370119,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Angina,Angina,0.7414553900176903,0.7543460780102001,0.982911440294735,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_ABNORMAL_BIN,single,Thyroid_abnormal,Thyroid_abnormal,0.7414553900176903,0.7544481142126571,0.9827785053071197,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,multi,cluster_3,"Gender, Age, Smoke",0.7633742083277186,0.6805865937567082,1.121641559399574,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,multi,cluster_2,"Previous_CABG, Previous_PCI, Previous_MI, PostIsch_DCM, fe",0.7633742083277186,0.6885223305577838,1.108713798300915,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,multi,cluster_1,"Angina, Angiography, Vessels, Ischemia, Dyslipidemia, AFib",0.7633742083277186,0.7313105762460864,1.043844069979432,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,multi,cluster_5,Diabetes,0.7633742083277186,0.7568940609951846,1.0085614984533156,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,multi,cluster_4,Hypertension,0.7633742083277186,0.7598944172737145,1.0045793086182797,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,multi,cluster_7,thyroid_ord,0.7633742083277186,0.7643362384741694,0.998741352171956,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,multi,cluster_6,Acute_MI,0.7633742083277186,0.7668539993817227,0.9954622508889441,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Age,Age,0.7633742083277186,0.677231679053784,1.1271980209110883,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Vessels,Vessels,0.7633742083277186,0.7240262095311782,1.0543460972525,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,fe,fe,0.7633742083277186,0.7248607242339833,1.0531322539711825,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Dyslipidemia,Dyslipidemia,0.7633742083277186,0.7464882011230487,1.0226205949126401,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Gender,Gender,0.7633742083277186,0.7521278704476787,1.014952693979211,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Diabetes,Diabetes,0.7633742083277186,0.7568940609951846,1.0085614984533156,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Ischemia,Ischemia,0.7633742083277186,0.7571459678321102,1.0082259442171255,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,PostIsch_DCM,PostIsch_DCM,0.7633742083277186,0.7594074647194887,1.0052234719732378,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Previous_PCI,Previous_PCI,0.7633742083277186,0.7596249864589386,1.004935622097237,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Hypertension,Hypertension,0.7633742083277186,0.7598944172737145,1.0045793086182797,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Previous_CABG,Previous_CABG,0.7633742083277186,0.7601585570352706,1.0042302375769991,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,AFib,AFib,0.7633742083277186,0.7604173354735152,1.003888486908787,False,9d0978a842ec6ce00a35
