horizon,feature_set,model,scheme,f1_macro,roc_auc,precision_1,recall_1,precision_0,recall_0,brier,threshold,f1_macro_std,roc_auc_std,precision_1_std,recall_1_std,precision_0_std,recall_0_std,brier_std,threshold_std,cache_key
7,CV17_THY_CONT,GradientBoosting,B_60_20_20,0.7639726378652902,0.8371059691482227,0.6091954022988506,0.6309523809523809,0.9119318181818182,0.904225352112676,0.1465060218888073,0.66,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT,XGBoost,A_5fold_cv,0.7001532986927957,0.8156833616656135,0.4949280407592862,0.5920047900817131,0.8995764659469959,0.8494570809908819,0.1354614212189804,0.492,0.0114151076021313,0.0253131411154796,0.0502291939777088,0.1375231711432553,0.0265594931091637,0.0619973285018388,0.0089056653992203,0.1221474518768197,85033eaf7973736b5b9a
7,CV17_THY_CONT,XGBoost,B_60_20_20,0.7349712613169623,0.8191985244802147,0.5672514619883041,0.5773809523809523,0.8995756718528995,0.895774647887324,0.1283028320027383,0.54,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT,ENSEMBLE,A_5fold_cv,0.7363894948954327,0.8454731886672826,0.5456636147158961,0.6227810650887574,0.9073979169640728,0.8767953276783407,0.1411385695087297,0.52,0.0198538903149736,0.0162557962714341,0.0242270290220755,0.0558619162277357,0.0120930397966603,0.0112000117739012,0.0036586597937902,0.02,85033eaf7973736b5b9a
7,CV17_THY_CONT,ENSEMBLE,B_60_20_20,0.7440629640088543,0.84518779342723,0.6492537313432836,0.5178571428571429,0.8911290322580645,0.9338028169014084,0.1397605235299372,0.58,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_STATES,LogisticRegression,A_5fold_cv,0.7277893954729187,0.8393791050047822,0.51962632030026,0.6418216398985631,0.9099944694526512,0.8579073879099705,0.1616551561889301,0.6279999999999999,0.0150021258692079,0.015598460984351,0.0291949105906635,0.0588014433990458,0.0121923412329217,0.0227105780821053,0.004552046292987,0.0438178046004132,85033eaf7973736b5b9a
7,CV17_THY_STATES,LogisticRegression,B_60_20_20,0.7560888564447283,0.8361586183769283,0.5846994535519126,0.6369047619047619,0.912230215827338,0.8929577464788733,0.1608801873467029,0.66,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_STATES,RandomForest,A_5fold_cv,0.7041684378832238,0.8195427430871888,0.5354443555085828,0.5123626373626373,0.8855358060474344,0.8922954369375633,0.1212401366742596,0.4479999999999999,0.0249773768341864,0.0204505966221119,0.0515179213571443,0.0819138399818231,0.0149571016373779,0.0319348256054805,0.0073950656143336,0.0609918027279076,85033eaf7973736b5b9a
7,CV17_THY_STATES,RandomForest,B_60_20_20,0.7439176941574,0.8308056673373575,0.6064516129032258,0.5595238095238095,0.8976486860304288,0.9140845070422536,0.116254555808656,0.48,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_STATES,AdaBoost,A_5fold_cv,0.7185857599304354,0.8334625359462674,0.5312223281034225,0.5717455621301776,0.8965034214122228,0.8796074614116292,0.1957203300036417,0.544,0.0186127315386069,0.0149124472736908,0.0268784845808878,0.0591002526789021,0.0115965794818084,0.0172409705239605,0.0027787304204763,0.0089442719099991,85033eaf7973736b5b9a
7,CV17_THY_STATES,AdaBoost,B_60_20_20,0.6995799389928727,0.8257293762575453,0.6216216216216216,0.4107142857142857,0.8709256844850065,0.9408450704225352,0.193917969963274,0.58,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_STATES,SVC,A_5fold_cv,0.7143831659476547,0.8181155615868342,0.5319759062987103,0.5647083685545224,0.8953937795646887,0.8793380877649536,0.1487022920159952,0.628,0.0216415051014138,0.009865146520528,0.039934627659699,0.0956419485442083,0.0169751315125,0.0321856216588116,0.0043133166627458,0.0819756061276767,85033eaf7973736b5b9a
7,CV17_THY_STATES,SVC,B_60_20_20,0.7295480893628222,0.8263916834339369,0.5066666666666667,0.6785714285714286,0.9173047473200612,0.8436619718309859,0.1438567389382388,0.56,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_STATES,KNeighbors,A_5fold_cv,0.639345097727374,0.704003674157961,0.4036957124375256,0.44965483234714,0.8657246233223095,0.8424060867319574,0.2139498861047836,0.62,0.0132491529799233,0.0137324021301606,0.0142561581840552,0.0455556746803748,0.0086972682184525,0.0116548790503363,0.0037885048540028,0.0,85033eaf7973736b5b9a
7,CV17_THY_STATES,KNeighbors,B_60_20_20,0.6507312507312507,0.7268234406438632,0.4108910891089108,0.494047619047619,0.8742603550295858,0.8323943661971831,0.2076082004555809,0.62,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_STATES,MLP,A_5fold_cv,0.6858406517610048,0.7669793223751922,0.520198263292912,0.4661101718794026,0.8762911574908665,0.8951099545084329,0.1578871748740594,0.6519999999999999,0.0133071163733249,0.018691415717346,0.0382144487979608,0.0762974629390612,0.011703538990896,0.0316157280404981,0.0058369822951583,0.117983049630021,85033eaf7973736b5b9a
7,CV17_THY_STATES,MLP,B_60_20_20,0.7348658059347364,0.8201961770623742,0.559322033898305,0.5892857142857143,0.9015691868758916,0.8901408450704226,0.1581241342600302,0.72,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_STATES,GradientBoosting,A_5fold_cv,0.7193844625589645,0.8348287317328047,0.5198491368437281,0.6072626091856861,0.9032036481035652,0.8643767257990822,0.1527154897708031,0.612,0.0207492370045569,0.0208777659612919,0.0364877759320804,0.0892104731869918,0.0164523091780824,0.0347954086459887,0.0054548675406941,0.0641872261435248,85033eaf7973736b5b9a
7,CV17_THY_STATES,GradientBoosting,B_60_20_20,0.7307721136876248,0.8381497317236754,0.6222222222222222,0.5,0.8869448183041723,0.928169014084507,0.148602769326641,0.72,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_STATES,XGBoost,A_5fold_cv,0.7140556741731034,0.8159885181204597,0.5272975691093763,0.557488024795717,0.8938279804495091,0.8818689286636603,0.1412196296702244,0.5680000000000001,0.0307624303432579,0.0238063458582994,0.0328964302370812,0.0848182631574482,0.0170598518878968,0.0132383485134755,0.0087128430910882,0.0414728827066554,85033eaf7973736b5b9a
7,CV17_THY_STATES,XGBoost,B_60_20_20,0.7248117507758267,0.8246478873239437,0.5145631067961165,0.6309523809523809,0.9077380952380952,0.8591549295774648,0.1335473863845213,0.52,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_STATES,ENSEMBLE,A_5fold_cv,0.7235733864786221,0.8416354375575358,0.5380599975810403,0.5955691744153283,0.9017052466727458,0.8751135302648047,0.14170255857696,0.528,0.0181602281176579,0.0171764756658649,0.0497467377610029,0.0922923648185555,0.0170750974479792,0.0345033416637653,0.0036776042134386,0.0460434577328853,85033eaf7973736b5b9a
7,CV17_THY_STATES,ENSEMBLE,B_60_20_20,0.7476253807542151,0.8425720992622402,0.6075949367088608,0.5714285714285714,0.9,0.9126760563380282,0.1403653439170182,0.56,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,LogisticRegression,A_5fold_cv,0.7238340201280551,0.8385861572542108,0.5367086280056578,0.5895111298957453,0.9006478223988857,0.8784803035419854,0.1618107758837915,0.664,0.0265757805155217,0.015894963785375,0.0288182086140449,0.0948018578580145,0.0184159235407623,0.0243759317402311,0.0046959697863055,0.0554977477020464,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,LogisticRegression,B_60_20_20,0.7596249864589386,0.8371059691482227,0.5736040609137056,0.6726190476190477,0.919236417033774,0.8816901408450705,0.1601044251890396,0.64,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,RandomForest,A_5fold_cv,0.7244785868846793,0.8293679370282557,0.5330038986392431,0.5978092420400113,0.901545443451818,0.8736875980849836,0.1167360136674259,0.4,0.0149528289932893,0.0198906770988188,0.0422354274893921,0.0419836869162397,0.00750586659871,0.0256686901542163,0.0054341391012087,0.0316227766016838,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,RandomForest,B_60_20_20,0.7501000464386678,0.8412768276324615,0.610062893081761,0.5773809523809523,0.9012517385257302,0.9126760563380282,0.1117277904328018,0.44,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,AdaBoost,A_5fold_cv,0.717967364489149,0.8329756876232063,0.5177380223054847,0.5966610312764159,0.9006188995201997,0.86663779574485,0.1958301978995922,0.536,0.0203732689432494,0.0161636961169242,0.0379899324348447,0.0552720543822402,0.0109996306766066,0.025494370975213,0.0026612741915195,0.0089442719099991,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,AdaBoost,B_60_20_20,0.7155814706835115,0.8204728370221327,0.5314285714285715,0.5535714285714286,0.8933143669985776,0.8845070422535212,0.1979528674729957,0.54,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,SVC,A_5fold_cv,0.7113596678638867,0.8216201641249337,0.5231193068382385,0.577810650887574,0.8975551479389923,0.8700446969546475,0.1484456646431763,0.6040000000000001,0.0173653755528069,0.0098865145431794,0.05011205143405,0.109629291700493,0.0186635043437507,0.0403033734562724,0.0047035513078598,0.0887693640846885,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,SVC,B_60_20_20,0.7182604499668255,0.8314637826961769,0.6548672566371682,0.4404761904761904,0.8771241830065359,0.9450704225352112,0.1447347855743118,0.78,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,KNeighbors,A_5fold_cv,0.633226611672673,0.711050260195301,0.390819601549788,0.4734784446322908,0.86878824654834,0.8215606190031586,0.2117357630979499,0.5800000000000001,0.0115949237991539,0.0126583622397389,0.0253055669763725,0.098620908039935,0.0158479296107258,0.0555886767860192,0.0044639486154525,0.0894427190999915,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,KNeighbors,B_60_20_20,0.6582851751385776,0.7259599262240108,0.4242424242424242,0.5,0.8764705882352941,0.8394366197183099,0.2052391799544419,0.62,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,MLP,A_5fold_cv,0.6779852098877637,0.7724450812390276,0.4956384114878534,0.473196675119752,0.8766095572799166,0.8821386996165994,0.1596691145691577,0.656,0.0122043184333752,0.0185455264911138,0.0347312944550663,0.100661739347146,0.0166976552121594,0.0439056306144641,0.0066465840413182,0.1431083505599865,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,MLP,B_60_20_20,0.6697005209615631,0.7536887994634472,0.4416243654822335,0.5178571428571429,0.8810572687224669,0.8450704225352113,0.1681052585887343,0.38,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,GradientBoosting,A_5fold_cv,0.7202892495416396,0.8375591181980593,0.532204935625517,0.5882783882783883,0.90024529972423,0.875373765867419,0.1494475464038001,0.628,0.0260473085061731,0.0196380572480816,0.0327831722526259,0.1050200495419485,0.0193055550007062,0.0306291305863072,0.0065879636556792,0.0672309452558864,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,GradientBoosting,B_60_20_20,0.7452590842555569,0.8342387659289068,0.6158940397350994,0.5535714285714286,0.8968363136176066,0.9183098591549296,0.1472823720431705,0.7,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,XGBoost,A_5fold_cv,0.7081588125416451,0.814714535043837,0.5099991009296322,0.5731121442659903,0.8958470263555874,0.8669445161802976,0.1344041838331312,0.504,0.016228207936357,0.0245236661562624,0.0405018587794338,0.0868605167451475,0.0172565938896309,0.0320462176642731,0.0074656860965882,0.0572712842531053,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,XGBoost,B_60_20_20,0.7115049981488337,0.8310026827632463,0.6015625,0.4583333333333333,0.8786666666666667,0.928169014084507,0.1255858220000542,0.64,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,ENSEMBLE,A_5fold_cv,0.727163449871257,0.8445957722784911,0.5529866700728991,0.5881938574246266,0.900866695029566,0.882413238244701,0.1415735723689767,0.536,0.0228411296651295,0.0166694759365026,0.0590084656866902,0.0906176684107587,0.0153542949642725,0.0417327209198978,0.0038248794536852,0.0477493455452532,85033eaf7973736b5b9a
7,CV17_THY_CONT_STATES_RATIO,ENSEMBLE,B_60_20_20,0.7172707431392894,0.8458836351441985,0.6410256410256411,0.4464285714285714,0.8777923784494087,0.9408450704225352,0.1399749128573703,0.6,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,LogisticRegression,A_5fold_cv,0.7299004630781732,0.8399955500495034,0.535290686136684,0.6168991265145112,0.9057631633588952,0.8720026222213395,0.1614660219503256,0.6519999999999999,0.0174243400495006,0.0153344538309502,0.0268605976951923,0.0666699989008746,0.0138499532714003,0.0203349799126786,0.004771638975257,0.0363318042491698,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,LogisticRegression,B_60_20_20,0.7485872137581377,0.8392018779342723,0.5963855421686747,0.5892857142857143,0.9030898876404494,0.9056338028169014,0.1597910470789401,0.6799999999999999,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,RandomForest,A_5fold_cv,0.723574326689174,0.830251489190412,0.5358885462614535,0.5871513102282333,0.8999157428399636,0.8784834819920937,0.1158139179954441,0.4,0.0136133090952178,0.0184120035556384,0.0177971219464883,0.0686188204995715,0.0131996674859987,0.0211993641688467,0.0054055136078293,0.0244948974278318,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,RandomForest,B_60_20_20,0.7388756221516607,0.8411552649228706,0.6066666666666667,0.5416666666666666,0.8942307692307693,0.9169014084507042,0.1111925968109339,0.4599999999999999,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,AdaBoost,A_5fold_cv,0.717967364489149,0.8329756876232063,0.5177380223054847,0.5966610312764159,0.9006188995201997,0.86663779574485,0.1958301978995922,0.536,0.0203732689432494,0.0161636961169242,0.0379899324348447,0.0552720543822402,0.0109996306766066,0.025494370975213,0.0026612741915195,0.0089442719099991,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,AdaBoost,B_60_20_20,0.7155814706835115,0.8204728370221327,0.5314285714285715,0.5535714285714286,0.8933143669985776,0.8845070422535212,0.1979528674729957,0.54,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,SVC,A_5fold_cv,0.705801582346598,0.8215200073118236,0.4847478337134244,0.6156382079459003,0.9029257116763868,0.8435260930888575,0.149991269291562,0.572,0.0113350992743208,0.0124901636503906,0.0150425955117383,0.0813076187208217,0.0158359582012487,0.0290102880298723,0.0068277868972333,0.0729383301152419,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,SVC,B_60_20_20,0.733810675697468,0.8296026156941652,0.5859872611464968,0.5476190476190477,0.8945908460471568,0.908450704225352,0.1472220253228805,0.72,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,KNeighbors,A_5fold_cv,0.6374847935976518,0.718644723432776,0.4110268735878492,0.4720766413074105,0.8693893491313768,0.8285746637795744,0.2067699316628702,0.5800000000000001,0.0122338323461674,0.01716263955184,0.0680582946222888,0.1015212250768789,0.013353469582934,0.064982839924334,0.0085602298987703,0.167332005306815,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,KNeighbors,B_60_20_20,0.6553966918979535,0.7594399731723676,0.3886925795053003,0.6547619047619048,0.9025210084033614,0.7563380281690141,0.1882915717539863,0.42,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,MLP,A_5fold_cv,0.6863484365613173,0.7864102318514903,0.4854001903793339,0.5387010425471963,0.8875969932039152,0.8579169232602952,0.1562981166884961,0.5399999999999999,0.0124748482483346,0.0085432232999101,0.0559332508862867,0.1032803743765071,0.0165958544799646,0.0486386748770664,0.0091196855951089,0.1827566688249706,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,MLP,B_60_20_20,0.7325362583421733,0.8154007377598927,0.5870967741935483,0.5416666666666666,0.8934993084370678,0.9098591549295776,0.1463961935681257,0.72,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,GradientBoosting,A_5fold_cv,0.7239078425751249,0.8365266634511614,0.5568840463144035,0.5562975486052408,0.8950051145089579,0.8942688571485329,0.1493709987188082,0.66,0.0261533306570731,0.0200518441522022,0.0289434792810261,0.0880016531203348,0.0167248475045281,0.0213590651417962,0.00597561172661,0.0399999999999999,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,GradientBoosting,B_60_20_20,0.7453059071729957,0.8328806170355465,0.6216216216216216,0.5476190476190477,0.8958904109589041,0.9211267605633804,0.1475031980668942,0.7,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,XGBoost,A_5fold_cv,0.7181930439646,0.8172146628613705,0.5352857776648856,0.5610594533671456,0.8945898025308432,0.8841228470966845,0.1330074123096295,0.52,0.013489376590424,0.0231839418185483,0.0153600403935667,0.0450882783135387,0.0086410925047519,0.0111304019812099,0.006464324211036,0.0316227766016838,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,XGBoost,B_60_20_20,0.7329121329121329,0.8329476861167001,0.5297029702970297,0.6369047619047619,0.9097633136094676,0.8661971830985915,0.124925249178851,0.48,,,,,,,,,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,ENSEMBLE,A_5fold_cv,0.7285937249938212,0.8455067156373225,0.5285474628669776,0.6298182586644125,0.9075902637013908,0.8632515544607561,0.1410323554846416,0.512,0.027100477383644,0.0159404310541664,0.061040334800753,0.038610604207423,0.0076009466410006,0.0350662643915963,0.003612303289514,0.0303315017762062,85033eaf7973736b5b9a
7,CV17_THY_CONT_RATIO,ENSEMBLE,B_60_20_20,0.7619160084323965,0.846244131455399,0.6466666666666666,0.5773809523809523,0.9024725274725276,0.9253521126760564,0.1396475316845633,0.56,,,,,,,,,85033eaf7973736b5b9a
10,CV17,LogisticRegression,A_5fold_cv,0.7613796302580307,0.8519118549286835,0.7207842784932872,0.6817843264248704,0.8212289835171603,0.8383282980866064,0.1563624292412081,0.588,0.0277335070057383,0.0135182396143578,0.0638086669653133,0.0812323208180638,0.0276527219451228,0.0776089358432317,0.0078425223203884,0.0641872261435248,85033eaf7973736b5b9a
10,CV17,LogisticRegression,B_60_20_20,0.7633302653781255,0.8534428499496474,0.6697247706422018,0.7604166666666666,0.8491803278688524,0.7824773413897281,0.1637220408667627,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17,RandomForest,A_5fold_cv,0.7511794618716909,0.8363744425721376,0.6902398997727627,0.6973769430051814,0.8238598416451411,0.8092611919802252,0.1566639435763316,0.496,0.0161663123771784,0.0077921747451806,0.0582965128205705,0.0752229167558885,0.0259737844405462,0.0813005535518141,0.0039648013783962,0.0606630035524124,85033eaf7973736b5b9a
10,CV17,RandomForest,B_60_20_20,0.7421965054905053,0.8345292044310172,0.6336206896551724,0.765625,0.845360824742268,0.743202416918429,0.1594606118546845,0.44,,,,,,,,,85033eaf7973736b5b9a
10,CV17,AdaBoost,A_5fold_cv,0.7527139238678395,0.8368903185562401,0.6893192115085194,0.686064335060449,0.8175291058314395,0.8190149226403003,0.1927681740136322,0.524,0.0163198042342038,0.0123383637638002,0.0308273947833641,0.0187451863023437,0.0089434194750826,0.026522575523705,0.003860261230146,0.0089442719099991,85033eaf7973736b5b9a
10,CV17,AdaBoost,B_60_20_20,0.7365624267032718,0.8351350075528701,0.641860465116279,0.71875,0.8246753246753247,0.7673716012084593,0.1895992371526124,0.52,,,,,,,,,85033eaf7973736b5b9a
10,CV17,SVC,A_5fold_cv,0.7535385658869853,0.8402443038672576,0.6893764727928122,0.6891785405872193,0.8193714365553987,0.8183813970520919,0.1599302959608957,0.5680000000000001,0.0084261146803524,0.0094939900990987,0.0181281170494282,0.0379000376845187,0.0146698287852126,0.0231481507215146,0.0078433953455695,0.0641872261435248,85033eaf7973736b5b9a
10,CV17,SVC,B_60_20_20,0.7619353629474924,0.8546780589123867,0.665158371040724,0.765625,0.8509933774834437,0.7764350453172205,0.1569296437193702,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17,KNeighbors,A_5fold_cv,0.6972785870789118,0.7644160454582216,0.6014333371535615,0.6621167962003454,0.7913871940255401,0.7427556532088253,0.2027028563474796,0.42,0.0132836882179242,0.0167588842036737,0.0265150337198067,0.0491808493831581,0.017321168006077,0.0397767763470915,0.0106034974574133,0.0,85033eaf7973736b5b9a
10,CV17,KNeighbors,B_60_20_20,0.7016669131472757,0.7882206696878147,0.7050359712230215,0.5104166666666666,0.7552083333333334,0.8761329305135952,0.1926577437858508,0.62,,,,,,,,,85033eaf7973736b5b9a
10,CV17,MLP,A_5fold_cv,0.7629824279113461,0.8488813712493183,0.7171654488617839,0.6787564766839378,0.8191896457306018,0.8426036803076078,0.1569317353579407,0.596,0.0123757705481223,0.0115573041744153,0.026317884893649,0.0537674319308646,0.0194610559224904,0.0293932640460478,0.0067581322802437,0.0409878030638383,85033eaf7973736b5b9a
10,CV17,MLP,B_60_20_20,0.7665658851245668,0.8487852467270895,0.6878048780487804,0.734375,0.839622641509434,0.8066465256797583,0.1633888677780399,0.6,,,,,,,,,85033eaf7973736b5b9a
10,CV17,GradientBoosting,A_5fold_cv,0.7584477180702542,0.8453077007434043,0.6904140594445576,0.7078529792746113,0.8279566944503376,0.8129360065915957,0.1570265337734647,0.544,0.0188576901558177,0.0087647110146916,0.0366343774295735,0.0550378999390523,0.02205777974891,0.0413233867783555,0.0068802646593309,0.0384707681233426,85033eaf7973736b5b9a
10,CV17,GradientBoosting,B_60_20_20,0.748049728049728,0.8475264350453172,0.6666666666666666,0.7083333333333334,0.8244514106583072,0.7945619335347432,0.1628827320324826,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17,XGBoost,A_5fold_cv,0.749360516078321,0.832618145474911,0.7174409587533528,0.6393404576856649,0.8037844399631243,0.8510683878055479,0.1625993459731091,0.58,0.0150676707927482,0.009677047270727,0.0268454415230558,0.0761909361556632,0.0279669463543322,0.0388497403638887,0.0062576811861823,0.0734846922834953,85033eaf7973736b5b9a
10,CV17,XGBoost,B_60_20_20,0.734307621421736,0.8329635574018127,0.6649214659685864,0.6614583333333334,0.8042168674698795,0.8066465256797583,0.1699007592375541,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17,ENSEMBLE,A_5fold_cv,0.7678537791435159,0.8538140304078621,0.7191700650079753,0.6933452072538859,0.8254893539374578,0.8396008422594525,0.156406062336368,0.536,0.0118346504110408,0.00958167982,0.03871757167448,0.0503641696693411,0.0180182725427746,0.0414594377985725,0.0054825230081152,0.0219089023002066,85033eaf7973736b5b9a
10,CV17,ENSEMBLE,B_60_20_20,0.7534569453174105,0.8502800855991943,0.6309523809523809,0.828125,0.8782287822878229,0.7190332326283988,0.1591575757566271,0.4599999999999999,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,LogisticRegression,A_5fold_cv,0.7672270020299552,0.8504447543840801,0.724782673154037,0.684963298791019,0.8227075641441839,0.8450077817449418,0.1565052266908118,0.596,0.0243074525594851,0.014652311190987,0.0481210811251487,0.0613673665128053,0.0229654787722518,0.051086480952291,0.0087575738130373,0.0433589667773575,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,LogisticRegression,B_60_20_20,0.7588972893232528,0.8508465508559919,0.6666666666666666,0.75,0.8436482084690554,0.7824773413897281,0.1634047469459651,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,RandomForest,A_5fold_cv,0.7588307153675158,0.843668822433554,0.7123912750990866,0.6767379101899826,0.8173583459292522,0.8371802618328298,0.1525870422628074,0.504,0.023352196783648,0.0222590516575927,0.0533993951504078,0.0596822559229986,0.0223444082045056,0.0488240937134333,0.0104210272110823,0.0384707681233427,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,RandomForest,B_60_20_20,0.7529485264986439,0.8440096299093656,0.6504424778761062,0.765625,0.8484848484848485,0.7613293051359517,0.154951051625239,0.44,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,AdaBoost,A_5fold_cv,0.7489855262753939,0.8385591057988033,0.6943551139191152,0.6778281519861831,0.8155293648336921,0.820219719857182,0.1931067184939204,0.524,0.0125587539917751,0.0143068118749923,0.0574886063137916,0.0705757325964792,0.0245661353797391,0.0588464130378956,0.0035311508075927,0.0219089023002066,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,AdaBoost,B_60_20_20,0.753802518265933,0.8393362915407856,0.6951871657754011,0.6770833333333334,0.8154761904761905,0.8277945619335347,0.1931981095576861,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,SVC,A_5fold_cv,0.7595988204218744,0.8443766181580454,0.7010433179140205,0.6932534542314335,0.8229272703468393,0.8256431383319601,0.157437644197466,0.568,0.011459763063725,0.0154255217878057,0.0343855028040608,0.047044918603026,0.0175467611079299,0.0368632483020799,0.0088724823212615,0.0268328157299974,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,SVC,B_60_20_20,0.7574444266751958,0.8485649546827795,0.7134831460674157,0.6614583333333334,0.8115942028985508,0.8459214501510574,0.1613145173165641,0.66,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,KNeighbors,A_5fold_cv,0.6951318853692258,0.7591092696271451,0.6025618183790595,0.6465295768566495,0.7850185318871693,0.7506106381030853,0.2026005875328747,0.42,0.0082729949786728,0.0145195026548825,0.0195282369141413,0.0274128113022329,0.0071158902794745,0.0293874206672065,0.0092373211465746,0.0,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,KNeighbors,B_60_20_20,0.696879090172838,0.7525805639476335,0.5944700460829493,0.671875,0.7941176470588235,0.7341389728096677,0.2122370936902485,0.42,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,MLP,A_5fold_cv,0.7628733878257126,0.8415756860968371,0.7198230841054423,0.681843696027634,0.8198318161063073,0.8395770392749246,0.1591964625360878,0.5800000000000001,0.0225875158305468,0.0122171058106736,0.0672248553013747,0.0450266288199749,0.0138376117880185,0.0601017678990502,0.0093802626446253,0.0374165738677394,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,MLP,B_60_20_20,0.7597317080640715,0.8417359013091641,0.6636363636363637,0.7604166666666666,0.8481848184818482,0.7764350453172205,0.1662841779496948,0.56,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,GradientBoosting,A_5fold_cv,0.7652178711043452,0.8504200608530399,0.7029948884599352,0.7088730569948186,0.8305278690198976,0.8238249565137782,0.154585342445123,0.552,0.0249933525323431,0.0169465406043876,0.035584527090839,0.066199917853044,0.0274892520740419,0.0373573150521955,0.0103054631380677,0.0303315017762061,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,GradientBoosting,B_60_20_20,0.7338604326163568,0.8481086354481369,0.6260869565217392,0.75,0.8361774744027304,0.7401812688821753,0.1610635716760647,0.5,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,XGBoost,A_5fold_cv,0.7475412370227718,0.8356108758720368,0.6832884108437011,0.6818436960276337,0.8147339853483458,0.8135420671976563,0.1612568859359155,0.496,0.0197197303728837,0.0162742581065524,0.0414159057292605,0.0320938711862871,0.0119619942446382,0.0417806182679507,0.0116158136256469,0.0497995983919549,85033eaf7973736b5b9a
