horizon,feature_set,model,sampler,n,n_events,prevalence,threshold,f1_macro,roc_auc,auprc,brier,precision_event,recall_event,precision_free,recall_free
7,CV17_THY_CONT,LogisticRegression,class_weight,878,169,0.19248291571753987,0.5,0.7069096431283219,0.841630432061158,0.6071195461001789,0.16506322558000064,0.45555555555555555,0.727810650887574,0.9243421052631579,0.7926657263751763
7,CV17_THY_CONT,LogisticRegression,RandomOverSampler,878,169,0.19248291571753987,0.5,0.6983916202234401,0.8396441358359554,0.6046493925712572,0.1609327419222627,0.44244604316546765,0.727810650887574,0.9233333333333333,0.7813822284908322
7,CV17_THY_CONT,LogisticRegression,SMOTENC,878,169,0.19248291571753987,0.5,0.7006756337940867,0.8302885136996019,0.5798922553794719,0.16286661378996417,0.4468864468864469,0.7218934911242604,0.9223140495867769,0.7870239774330042
7,CV17_THY_CONT,RandomForest,none,878,169,0.19248291571753987,0.5,0.6832714154956119,0.8300381402258368,0.6305692151739388,0.11197500133335446,0.7272727272727273,0.33136094674556216,0.8589263420724095,0.9703808180535967
7,CV17_THY_CONT,RandomForest,class_weight,878,169,0.19248291571753987,0.5,0.735035557771538,0.8292786740220829,0.6224854891809316,0.12071107503516347,0.6040268456375839,0.5325443786982249,0.8916323731138546,0.9167842031029619
7,CV17_THY_CONT,RandomForest,RandomOverSampler,878,169,0.19248291571753987,0.5,0.7425842583616352,0.8173525508884085,0.6068099693056813,0.1238315313209843,0.6012658227848101,0.5621301775147929,0.8972222222222223,0.9111424541607899
7,CV17_THY_CONT,RandomForest,SMOTENC,878,169,0.19248291571753987,0.5,0.6981270923183641,0.8079802371871375,0.5588838939486821,0.1365861982618233,0.4946236559139785,0.5443786982248521,0.888728323699422,0.8674188998589563
7,CV17_THY_CONT,AdaBoost,none,878,169,0.19248291571753987,0.5,0.6879987078016475,0.8479356707088074,0.6421402188221311,0.15176894124939672,0.7402597402597403,0.33727810650887574,0.8601747815230961,0.9717912552891397
7,CV17_THY_CONT,AdaBoost,RandomOverSampler,878,169,0.19248291571753987,0.5,0.7075824297820374,0.8440632276479081,0.6388746756457054,0.18878954097522682,0.46124031007751937,0.7041420118343196,0.9193548387096774,0.8039492242595204
7,CV17_THY_CONT,AdaBoost,SMOTENC,878,169,0.19248291571753987,0.5,0.7183490162532078,0.8255731466103605,0.6002425496867505,0.1900632739625454,0.47808764940239046,0.7100591715976331,0.9218500797448166,0.8152327221438646
10,CV17,LogisticRegression,none,523,193,0.3690248565965583,0.5,0.720056181459262,0.8083529596482966,0.7404095342355848,0.1686032816150405,0.7615384615384615,0.5129533678756477,0.7608142493638677,0.906060606060606
10,CV17,LogisticRegression,class_weight,523,193,0.3690248565965583,0.5,0.7287848297213623,0.8081959491285916,0.7403666537038698,0.17635786726172448,0.642512077294686,0.689119170984456,0.810126582278481,0.7757575757575758
10,CV17,LogisticRegression,RandomOverSampler,523,193,0.3690248565965583,0.5,0.7252557090324774,0.8082901554404145,0.7426768186604611,0.17448385227115926,0.6363636363636364,0.689119170984456,0.8089171974522293,0.7696969696969697
10,CV17,LogisticRegression,SMOTENC,523,193,0.3690248565965583,0.5,0.7285185313354328,0.8042549850840007,0.738038841405955,0.1773849859093625,0.6355140186915887,0.7046632124352331,0.8155339805825242,0.7636363636363637
10,CV17,RandomForest,none,523,193,0.3690248565965583,0.5,0.7349300377483954,0.8107709216517507,0.7520665753079216,0.16407444653938577,0.7048192771084337,0.6062176165803109,0.7871148459383753,0.8515151515151516
10,CV17,RandomForest,class_weight,523,193,0.3690248565965583,0.5,0.7388753666604256,0.8063824776260009,0.7521231630685746,0.16933563019647646,0.6633165829145728,0.6839378238341969,0.8117283950617284,0.796969696969697
10,CV17,RandomForest,RandomOverSampler,523,193,0.3690248565965583,0.5,0.7305512622359609,0.8001570105197049,0.7452518349854379,0.1721215220648758,0.6456310679611651,0.689119170984456,0.8107255520504731,0.7787878787878788
10,CV17,RandomForest,SMOTENC,523,193,0.3690248565965583,0.5,0.7347952942644949,0.8006123410268488,0.7495553647901364,0.1716024083433748,0.6582914572864321,0.6787564766839378,0.808641975308642,0.793939393939394
10,CV17,AdaBoost,none,523,193,0.3690248565965583,0.5,0.739171157144421,0.803454231433506,0.751524088348268,0.21829171222552882,0.7108433734939759,0.6113989637305699,0.7899159663865546,0.8545454545454545
10,CV17,AdaBoost,RandomOverSampler,523,193,0.3690248565965583,0.5,0.726262315270936,0.8089495996231746,0.7510421535480037,0.22040793852063098,0.6338028169014085,0.6994818652849741,0.8129032258064516,0.7636363636363637
10,CV17,AdaBoost,SMOTENC,523,193,0.3690248565965583,0.5,0.7365650807286074,0.805440414507772,0.7490072452257571,0.22374787901211637,0.6616161616161617,0.6787564766839378,0.8092307692307692,0.796969696969697
10,CV17_THY_CONT,LogisticRegression,none,523,193,0.3690248565965583,0.5,0.7289974258683516,0.8097346522216988,0.7433805085960835,0.16509557018213358,0.7379310344827587,0.5544041450777202,0.7724867724867724,0.8848484848484849
10,CV17_THY_CONT,LogisticRegression,class_weight,523,193,0.3690248565965583,0.5,0.732319002419505,0.8094049301303187,0.7423840991247789,0.1732264844934268,0.6487804878048781,0.689119170984456,0.8113207547169812,0.7818181818181819
10,CV17_THY_CONT,LogisticRegression,RandomOverSampler,523,193,0.3690248565965583,0.5,0.7252557090324774,0.8101742816768722,0.7460294930326554,0.17225308415754914,0.6363636363636364,0.689119170984456,0.8089171974522293,0.7696969696969697
10,CV17_THY_CONT,LogisticRegression,SMOTENC,523,193,0.3690248565965583,0.5,0.7129384761239459,0.8034071282775948,0.7362402136402857,0.17697598017969654,0.6157407407407407,0.689119170984456,0.8045602605863192,0.7484848484848485
10,CV17_THY_CONT,RandomForest,none,523,193,0.3690248565965583,0.5,0.7347837379871616,0.8115873763542157,0.7443050678632346,0.16551166769411393,0.7272727272727273,0.5803108808290155,0.7804878048780488,0.8727272727272727
10,CV17_THY_CONT,RandomForest,class_weight,523,193,0.3690248565965583,0.5,0.7248752089592368,0.8102527869367248,0.7430242906631076,0.16962416830184607,0.645,0.6683937823834197,0.8018575851393189,0.7848484848484848
10,CV17_THY_CONT,RandomForest,RandomOverSampler,523,193,0.3690248565965583,0.5,0.7324808184143223,0.8129690689276181,0.7447002223479326,0.1688423056899917,0.6565656565656566,0.6735751295336787,0.8061538461538461,0.793939393939394
10,CV17_THY_CONT,RandomForest,SMOTENC,523,193,0.3690248565965583,0.5,0.7224475407994484,0.8057151829172554,0.7429360282339642,0.172059956178337,0.6359223300970874,0.6787564766839378,0.804416403785489,0.7727272727272727
10,CV17_THY_CONT,AdaBoost,none,523,193,0.3690248565965583,0.5,0.7302446292900184,0.8029910504003769,0.7411809084939839,0.20752236178159797,0.710691823899371,0.5854922279792746,0.7802197802197802,0.8606060606060606
10,CV17_THY_CONT,AdaBoost,RandomOverSampler,523,193,0.3690248565965583,0.5,0.7280291211648466,0.8119642016015073,0.7562748534925465,0.21237219370740304,0.6367924528301887,0.6994818652849741,0.8135048231511254,0.7666666666666667
10,CV17_THY_CONT,AdaBoost,SMOTENC,523,193,0.3690248565965583,0.5,0.7136655254310478,0.7991678442455644,0.7450259865254527,0.21205027137772126,0.6208530805687204,0.6787564766839378,0.8012820512820513,0.7575757575757576
