horizon,feature_set,model,sampler,n,n_events,prevalence,threshold,f1_macro,roc_auc,auprc,brier,precision_event,recall_event,precision_free,recall_free
10,CV17,LogisticRegression,RandomOverSampler,523,193,0.3690248565965583,0.5,0.716640866873065,0.8080389386088868,0.7402095461047093,0.18643875933298784,0.6280193236714976,0.6735751295336787,0.8006329113924051,0.7666666666666667
10,CV17,LogisticRegression,SMOTENC,523,193,0.3690248565965583,0.5,0.7187135042104615,0.8055110692416392,0.7388226188272415,0.18895644662326655,0.6232558139534884,0.694300518134715,0.8084415584415584,0.7545454545454545
10,CV17,RandomForest,none,523,193,0.3690248565965583,0.5,0.7365565648224608,0.8104726016643115,0.7557719027861869,0.16296512000786673,0.7320261437908496,0.5803108808290155,0.7810810810810811,0.8757575757575757
10,CV17,RandomForest,class_weight,523,193,0.3690248565965583,0.5,0.7388753666604256,0.8086198775317948,0.7503907921837711,0.16733247088684503,0.6633165829145728,0.6839378238341969,0.8117283950617284,0.796969696969697
10,CV17,RandomForest,RandomOverSampler,523,193,0.3690248565965583,0.5,0.7324808184143223,0.8101585806249019,0.7549884696339313,0.1672788299143245,0.6565656565656566,0.6735751295336787,0.8061538461538461,0.793939393939394
10,CV17,RandomForest,SMOTENC,523,193,0.3690248565965583,0.5,0.7371029774499375,0.8062176165803109,0.7514309927063203,0.16918982258612245,0.66,0.6839378238341969,0.8111455108359134,0.793939393939394
10,CV17,AdaBoost,none,523,193,0.3690248565965583,0.5,0.7227853972040019,0.7989637305699481,0.7334381091582485,0.18920139183752557,0.7152317880794702,0.5595854922279793,0.771505376344086,0.8696969696969697
10,CV17,AdaBoost,RandomOverSampler,523,193,0.3690248565965583,0.5,0.7236674436674437,0.8014994504631809,0.7379611141336089,0.19904578413818738,0.6403940886699507,0.6735751295336787,0.803125,0.7787878787878788
10,CV17,AdaBoost,SMOTENC,523,193,0.3690248565965583,0.5,0.7146951256991825,0.8041529282461923,0.7407919627043014,0.1982331589630135,0.6186046511627907,0.689119170984456,0.8051948051948052,0.7515151515151515
10,CV17_THY_CONT,LogisticRegression,none,523,193,0.3690248565965583,0.5,0.7125789184440896,0.8111477468990421,0.743772477908173,0.16777895003826984,0.7661290322580645,0.49222797927461137,0.7543859649122807,0.9121212121212121
10,CV17_THY_CONT,LogisticRegression,class_weight,523,193,0.3690248565965583,0.5,0.7340880952288543,0.8104726016643113,0.7432585024662641,0.17497877757672284,0.6519607843137255,0.689119170984456,0.8119122257053292,0.7848484848484848
10,CV17_THY_CONT,LogisticRegression,RandomOverSampler,523,193,0.3690248565965583,0.5,0.731566131154753,0.8097660543256399,0.7444017719771753,0.17317193690079233,0.6428571428571429,0.6994818652849741,0.8146964856230032,0.7727272727272727
10,CV17_THY_CONT,LogisticRegression,SMOTENC,523,193,0.3690248565965583,0.5,0.7169533226117228,0.8042863871879415,0.7386433997315519,0.17774394772939525,0.6203703703703703,0.694300518134715,0.8078175895765473,0.7515151515151515
10,CV17_THY_CONT,RandomForest,none,523,193,0.3690248565965583,0.5,0.7242068601841973,0.8130004710315593,0.7470775468075429,0.1649089224182507,0.7,0.5803108808290155,0.7768595041322314,0.8545454545454545
10,CV17_THY_CONT,RandomForest,class_weight,523,193,0.3690248565965583,0.5,0.7313563342783092,0.8111791490029833,0.741860900909953,0.16789791826292916,0.6597938144329897,0.6632124352331606,0.8024316109422492,0.8
10,CV17_THY_CONT,RandomForest,RandomOverSampler,523,193,0.3690248565965583,0.5,0.7248752089592368,0.8096404459098762,0.7382953029190457,0.16845541132186856,0.645,0.6683937823834197,0.8018575851393189,0.7848484848484848
10,CV17_THY_CONT,RandomForest,SMOTENC,523,193,0.3690248565965583,0.5,0.7184750046807714,0.8011461767938451,0.7372600298732538,0.17246040812454067,0.6381909547738693,0.6580310880829016,0.7962962962962963,0.7818181818181819
10,CV17_THY_CONT,AdaBoost,none,523,193,0.3690248565965583,0.5,0.7287076375852188,0.8050007850525985,0.7443507813160956,0.19437711968927118,0.7161290322580646,0.5751295336787565,0.7771739130434783,0.8666666666666667
10,CV17_THY_CONT,AdaBoost,RandomOverSampler,523,193,0.3690248565965583,0.5,0.732319002419505,0.806029203956665,0.7466987136155785,0.20349653370712234,0.6487804878048781,0.689119170984456,0.8113207547169812,0.7818181818181819
10,CV17_THY_CONT,AdaBoost,SMOTENC,523,193,0.3690248565965583,0.5,0.7356027306862605,0.8050243366305543,0.744902850556967,0.20313216283729812,0.6476190476190476,0.7046632124352331,0.8178913738019169,0.7757575757575758
