draw,horizon,n_oob,c_base,c_thy,delta
411,,2941,0.7978030810789499,0.7977687422976206,-3.433878132930168e-05
412,,2960,0.7942683908744047,0.7948782164542713,0.000609825579866552
413,,3007,0.7758425263188652,0.778568463138979,0.0027259368201137946
414,,2987,0.7757349127581239,0.7780822794941572,0.0023473667360333073
415,,2962,0.7849778525454201,0.7837222972358108,-0.001255555309609302
416,,2972,0.7908889477763553,0.7949646239765711,0.004075676200215761
417,,2996,0.7859476779990112,0.7889425692127165,0.0029948912137053307
418,,2955,0.7945042212399318,0.7952430658350093,0.000738844595077448
419,,2953,0.7835481640615354,0.7838691754944811,0.000321011432945717
420,,2961,0.7894716684099866,0.791953257895126,0.002481589485139435
421,,2935,0.7910837834274156,0.7939721808271116,0.002888397399696041
422,,2990,0.7841216094966889,0.7850250424180321,0.0009034329213432057
423,,2985,0.800924902579743,0.8049210579256253,0.0039961553458822685
424,,2978,0.7928805193074392,0.7961859116609062,0.0033053923534670515
425,,2987,0.7730770888749705,0.7768692803330941,0.003792191458123595
426,,2963,0.8020337089508873,0.8002996821833382,-0.0017340267675490795
427,,2956,0.7920134863303507,0.7944808605091312,0.0024673741787805126
428,,2963,0.781852984473851,0.7827732212439404,0.0009202367700894554
429,,2985,0.8034629779752057,0.8048898882559292,0.0014269102807235035
430,,2971,0.793375452743979,0.7963597928952597,0.0029843401512806844
431,,2965,0.7941990185301094,0.7970274506503684,0.0028284321202589613
432,,2975,0.7767762020881176,0.7796787329245484,0.0029025308364307723
433,,2994,0.7845040090851338,0.7857414416027511,0.0012374325176172096
434,,2935,0.77779304537249,0.7804088465766411,0.002615801204151058
435,,3018,0.7811466180397784,0.7834272489935828,0.0022806309538044856
436,,2944,0.7975970515849939,0.8002900321685426,0.00269298058354861
437,,2991,0.7753626446082839,0.7787430817798557,0.0033804371715718817
438,,3006,0.7967149547761113,0.7987978729670555,0.002082918190944194
439,,2965,0.7938014844983335,0.7941265396800358,0.00032505518170222736
440,,2941,0.7860698125805886,0.7860710559920621,1.2434114734505286e-06
441,,2975,0.7995740537596564,0.8012002538207994,0.0016262000611430016
442,,2947,0.7783269571147068,0.7801270062525384,0.0018000491378316053
443,,2977,0.7907172918404959,0.793059319580688,0.0023420277401920986
444,,2982,0.8032219320059723,0.8053112436372916,0.0020893116313193127
445,,2957,0.7901601838938584,0.7934340153011841,0.0032738314073256225
446,,2987,0.7851239669421488,0.7876284681344269,0.0025045011922780747
447,,2965,0.7713127231190158,0.7721416711691375,0.0008289480501216806
448,,2959,0.7821531000297026,0.7842298496852008,0.0020767496554982
449,,3003,0.7708215832247731,0.7698940819320168,-0.0009275012927563164
450,,2999,0.7805414840533516,0.7824624812643481,0.001920997210996589
451,,2958,0.7806879809927173,0.7819082175507464,0.001220236558029053
452,,2995,0.7969192610138801,0.8002698530730271,0.003350592059147006
453,,2959,0.7900215167251055,0.789674692142179,-0.0003468245829264527
454,,2970,0.7897518525631593,0.7900486617398006,0.00029680917664132167
455,,2944,0.7826493226697396,0.7841223515854476,0.0014730289157079968
456,,2943,0.796589555009229,0.7992544113562081,0.0026648563469791053
457,,2965,0.7684062307489219,0.7681811895751877,-0.0002250411737342306
458,,2899,0.7882028984419842,0.790086172938621,0.001883274496636833
459,,2956,0.8005050717151441,0.8031872153022172,0.0026821435870730825
460,,2943,0.7821802336890975,0.7882079080805592,0.006027674391461679
461,,2939,0.7979805901626283,0.8001391752063975,0.002158585043769201
462,,2989,0.7897139723656706,0.7925073387179945,0.002793366352323856
463,,2972,0.7858854071171586,0.787956904119802,0.0020714970026434187
464,,2994,0.7821553628286916,0.7856808952181029,0.0035255323894113344
465,,2994,0.7917200997731149,0.7938832598187737,0.002163160045658863
466,,2939,0.7888869205359865,0.7899365748490293,0.0010496543130428249
467,,2975,0.7979225837661803,0.7999610998760682,0.0020385161098879223
468,,2995,0.7888169284725991,0.7883952670561456,-0.0004216614164535004
469,,3004,0.7778593193318771,0.7796778888230496,0.0018185694911724282
470,,2986,0.7956891928566142,0.7955736251007972,-0.00011556775581700318
471,,2966,0.7782519768109346,0.7807575749740131,0.002505598163078493
472,,2980,0.778677376984161,0.7815553055610981,0.0028779285769371388
473,,2977,0.7937634377535567,0.7937501956223922,-1.3242131164492577e-05
474,,2926,0.789951134773874,0.7898967664083064,-5.436836556760305e-05
475,,3011,0.7883537847859908,0.7902710353621019,0.0019172505761110292
476,,2962,0.7987388418097886,0.8005866780188642,0.0018478362090755818
477,,2950,0.7969251591449046,0.8011698317775597,0.004244672632655155
478,,2941,0.7833801538678329,0.7848901322653167,0.001509978397483791
479,,2943,0.7763978217341181,0.7784860849867524,0.002088263252634337
480,,2988,0.7893255146694124,0.7936688913025735,0.004343376633161089
481,,2959,0.7879808829666488,0.7914962161989745,0.003515333232325668
482,,2962,0.7997136958302433,0.8025250580747854,0.002811362244542037
483,,2999,0.7760875998098398,0.7775380562912944,0.0014504564814545873
484,,2959,0.7817378884638747,0.7846373579468321,0.002899469482957384
485,,2987,0.783953595132313,0.7862748759606083,0.0023212808282953024
486,,3005,0.7927247884756923,0.7950300342304981,0.0023052457548058403
487,,2984,0.7781232729776446,0.7822583279222688,0.0041350549446241835
488,,2986,0.7902626778407272,0.7926229603032886,0.0023602824625613694
489,,2940,0.7842290210457966,0.785742841500834,0.0015138204550373402
490,,2986,0.7864774177085991,0.7851441694309773,-0.0013332482776218235
491,,2924,0.7903000906996382,0.790642820654497,0.0003427299548587337
492,,2938,0.78868910385532,0.7919872152679018,0.00329811141258185
493,,2945,0.786641795378349,0.788953924516272,0.0023121291379230025
494,,2946,0.781564621586175,0.7834318585094893,0.0018672369233142527
495,,2949,0.7963863496442459,0.7975241390596872,0.0011377894154412926
496,,2945,0.7925701075431587,0.7945924341349607,0.002022326591802015
497,,2904,0.7941675318808303,0.7968080862519451,0.002640554371114767
498,,2958,0.7927194860813704,0.7934106741116201,0.0006911880302497009
499,,2938,0.7954299912896436,0.7966698774942585,0.001239886204614904
500,,3012,0.7985440358362373,0.8001659345108677,0.001621898674630362
501,,2998,0.8129736932906588,0.8124898370356269,-0.0004838562550318892
502,,2944,0.7972030009854931,0.7992521378842629,0.0020491368987697323
503,,2931,0.8027876128682512,0.8071061116852168,0.004318498816965666
504,,2962,0.7741299871109202,0.7774041096905139,0.003274122579593697
505,,2939,0.7733104419956519,0.7769880740218419,0.003677632026189981
506,,2955,0.7771320354989545,0.777738191026268,0.0006061555273134678
507,,2947,0.785978346147811,0.786863329672054,0.0008849835242429327
508,,2978,0.770403853259642,0.7738547089230013,0.0034508556633593424
509,,2984,0.7768977448532197,0.7782034575065638,0.0013057126533441155
510,,2995,0.7948129900682852,0.7965409018893683,0.0017279118210831168
511,,2979,0.8019365572701878,0.8059092570060996,0.0039726997359118554
512,,3005,0.7993147168047303,0.8037792522804439,0.004464535475713571
513,,3005,0.7773006703530938,0.7791319390812764,0.0018312687281826223
514,,2992,0.7803531524666656,0.7841869710326745,0.0038338185660089508
515,,2968,0.7841628066264991,0.7847561628427439,0.0005933562162447892
516,,3000,0.7938374997531742,0.7960404201962759,0.0022029204431016636
517,,3010,0.7849727111317437,0.7875733870644324,0.0026006759326886453
518,,2958,0.7883271780435596,0.7879339352027428,-0.0003932428408167654
519,,2988,0.779462632637216,0.7819287392247815,0.0024661065875654087
520,,2953,0.7830568846489915,0.7826274217622583,-0.00042946288673317845
521,,2920,0.7680280412812968,0.770544664643674,0.002516623362377235
522,,2935,0.7926926131850676,0.7961956755257049,0.003503062340637353
523,,2971,0.7856130914738426,0.7892022870083848,0.0035891955345421778
524,,3004,0.7857500725465927,0.7863719004838413,0.0006218279372486313
525,,2958,0.7765796366771172,0.7787544653986102,0.002174828721492994
526,,2943,0.8018601006041759,0.8045642447050104,0.002704144100834527
527,,2962,0.7900113214048387,0.7917661391548325,0.0017548177499938644
528,,2928,0.7786262737481972,0.7822542282795251,0.003627954531327915
529,,3023,0.7765276954718165,0.7793039654597155,0.002776269987898927
530,,2974,0.7924353566044993,0.7949896000468029,0.0025542434423035942
531,,2953,0.7943859311835556,0.7965994471406154,0.002213515957059764
532,,2992,0.7789035810809964,0.7812106850333672,0.0023071039523707704
533,,2956,0.7802227388611429,0.7824876419232919,0.002264903062148993
534,,2942,0.784699971916248,0.7874908727806035,0.0027909008643555167
535,,3013,0.7865276785382129,0.7880734639318879,0.0015457853936750032
536,,2995,0.78622491387775,0.7887856232943321,0.002560709416582152
537,,2947,0.7899908479818222,0.7935645532868368,0.0035737053050146628
538,,2928,0.7877786435124159,0.7897305489884247,0.001951905476008764
539,,2994,0.7871863660999455,0.7918630190090878,0.00467665290914232
540,,2960,0.7679151295058028,0.7721447236953347,0.004229594189531949
541,,2968,0.7855521434743638,0.7825172232959878,-0.0030349201783759217
542,,2934,0.7937486080159154,0.7954510984889372,0.0017024904730218449
543,,3013,0.7955645601562594,0.7946801412158637,-0.0008844189403957037
544,,2970,0.7876385282439621,0.7901689754186916,0.0025304471747295
545,,2937,0.7827633141621853,0.7835826472197387,0.0008193330575534397
546,,2982,0.7806228749841473,0.7836388122255974,0.0030159372414501062
547,,2952,0.7978334581584791,0.7984740951497836,0.0006406369913045662
548,,2962,0.7978910787991318,0.803447540428308,0.005556461629176224
549,,2964,0.7707077110516241,0.771271076684587,0.0005633656329629977
550,,2984,0.7874726863352747,0.7918013309959206,0.004328644660645975
551,,2983,0.7935062434859962,0.7967059885685456,0.003199745082549388
552,,3008,0.7871810490344361,0.7916152611229552,0.004434212088519129
553,,2999,0.777365231277353,0.7815495882407443,0.004184356963391256
554,,2991,0.7962654194004749,0.7981192361456972,0.0018538167452223364
555,,2999,0.7834137459739065,0.7857576086166445,0.002343862642738004
556,,2970,0.7918050980614872,0.794577275480842,0.00277217741935476
557,,2936,0.8054496444558283,0.805000792808616,-0.00044885164721231163
558,,2938,0.8056174949835129,0.8063769438129184,0.0007594488294054846
559,,3008,0.7833209506925697,0.7860034475233493,0.0026824968307795904
560,,2971,0.7893656348224557,0.7907795871018671,0.0014139522794114345
561,,2961,0.8002142389347446,0.8034530119395783,0.0032387730048336616
562,,2972,0.7941864058116245,0.7959825336112264,0.001796127799601921
563,,2950,0.8097575606520812,0.8116613650221007,0.0019038043700195795
564,,2967,0.7814434964213001,0.7832472766198602,0.0018037801985600899
565,,2958,0.786504722664364,0.7886021393903458,0.002097416725981849
566,,2919,0.7868943765502859,0.7834826141301884,-0.0034117624200975527
567,,3001,0.7822019555108232,0.7839063215839686,0.0017043660731453913
568,,2917,0.8023123643450718,0.8066005765087202,0.004288212163648386
569,,2922,0.794479157066937,0.7949055386600313,0.0004263815930943826
570,,3027,0.7899399526135652,0.791673254720514,0.0017333021069487753
571,,2979,0.7956724473436219,0.788915541739588,-0.006756905604033858
572,,2961,0.7895263808510508,0.7919667402628553,0.002440359411804538
573,,2902,0.7762858609306608,0.7771871572837817,0.0009012963531209728
574,,3003,0.7926907922510437,0.7967751770720953,0.0040843848210516676
575,,2989,0.7742153439466573,0.7748342901106705,0.0006189461640132565
576,,2997,0.7826190769416371,0.783188354072782,0.0005692771311448519
577,,2991,0.7933779186494972,0.7946884920659709,0.0013105734164736704
578,,2943,0.801753991568514,0.8024827164641308,0.0007287248956168169
579,,3000,0.7946461788079311,0.796621519452185,0.0019753406442538646
580,,2966,0.7839086891920576,0.7848433610559018,0.0009346718638442164
581,,2989,0.7769174259456475,0.7801776416992072,0.0032602157535597254
582,,2968,0.7923911841052516,0.7965794287213762,0.004188244616124659
583,,2955,0.7946383937477264,0.7971343745966181,0.002495980848891688
584,,2950,0.7776513463202328,0.7810269788416665,0.0033756325214336913
585,,2996,0.7718019615504063,0.7735501257275669,0.001748164177160616
586,,2970,0.8006209165699063,0.8035905713769345,0.0029696548070281548
587,,2938,0.7852388699896465,0.7874903449522589,0.0022514749626123542
588,,2972,0.7867813372757746,0.7861666090481859,-0.000614728227588679
589,,2976,0.7905749092707495,0.7917444146858343,0.0011695054150848705
590,,2984,0.7859900098065595,0.7857719445680714,-0.00021806523848810766
591,,2922,0.7739030105264227,0.7756559318501802,0.0017529213237574837
592,,2910,0.7863564258628665,0.7891501088464885,0.0027936829836220367
593,,2934,0.7906185196624079,0.7925434753833839,0.0019249557209759516
594,,2959,0.784436736234807,0.7865068043671597,0.002070068132352665
595,,2974,0.8112740143461431,0.8135001399960575,0.0022261256499144233
596,,3016,0.7884812109249627,0.7931320494342421,0.004650838509279387
597,,2956,0.7998330123595232,0.8008568781843446,0.0010238658248213905
598,,2978,0.8013263176761276,0.8062641625379268,0.004937844861799157
599,,2969,0.7911620100650091,0.794333247891101,0.003171237826091966
600,,2971,0.7861090723141836,0.7841946525996039,-0.0019144197145797293
601,,2974,0.7810813226094727,0.7856287501595812,0.004547427550108507
602,,2947,0.7905376392972246,0.7886167772961942,-0.0019208620010304767
603,,2981,0.7736526659377668,0.7769127634613696,0.0032600975236027896
604,,2973,0.7895817919862934,0.786110110587594,-0.0034716813986994666
605,,2980,0.8041798077188536,0.8065961399158885,0.002416332197034965
606,,2952,0.7849743226491943,0.7860563651704705,0.0010820425212761942
607,,2974,0.7960344281023273,0.7975440968006269,0.0015096686982996044
608,,2991,0.7880251115612777,0.7916040166894704,0.0035789051281927
609,,2975,0.7845745618782051,0.784981947351204,0.00040738547299890016
610,,2973,0.7981786052382455,0.7983010413379615,0.00012243609971607228
611,,2921,0.7885833531986064,0.7892373137391628,0.0006539605405564419
612,,2943,0.7854885214594164,0.7874236164271026,0.0019350949676861795
613,,2981,0.7858520162036657,0.7877556423478915,0.0019036261442257896
614,,2971,0.7869269071610095,0.7882005458111901,0.0012736386501805974
615,,2991,0.8034820291610286,0.8070904011821904,0.003608372021161821
616,,2959,0.7882093775657818,0.7887970637682292,0.0005876862024474239
617,,3015,0.7848043059110118,0.7868828005187607,0.002078494607748893
618,,2970,0.8031064515725943,0.8036987516713109,0.0005923000987165805
619,,2995,0.7844505738601956,0.7842880413386419,-0.00016253252155362663
620,,2979,0.7812474943874278,0.780302878447723,-0.0009446159397048515
621,,3026,0.7842330382008564,0.7872375999441011,0.0030045617432447047
622,,2997,0.7832753176139763,0.7844124930267545,0.0011371754127782463
623,,2943,0.8021294547382535,0.8029884758620163,0.0008590211237627932
624,,2998,0.7903766840802859,0.7918182175262186,0.0014415334459326745
625,,3026,0.8042820977359713,0.8059198291480197,0.001637731412048482
626,,2983,0.8097864465690718,0.8131094461333507,0.003322999564278839
627,,2978,0.7955183066711529,0.7987850610222372,0.0032667543510843666
628,,2990,0.7837916369495734,0.7847978157035927,0.0010061787540193157
629,,2943,0.7863831260968115,0.7873523262094971,0.000969200112685642
630,,2971,0.7713411405800346,0.7738972386902376,0.0025560981102030755
631,,3013,0.7909373242424541,0.7965874668219088,0.005650142579454731
632,,2981,0.7784772921445989,0.7824738647317726,0.003996572587173675
633,,2986,0.7975186361213628,0.8007621169522395,0.003243480830876777
634,,2964,0.8002721795492633,0.801474284019491,0.0012021044702276162
635,,2932,0.7967216927228475,0.7986062382466509,0.0018845455238033493
636,,2986,0.8007054097104341,0.8040637562740138,0.003358346563579695
637,,3000,0.7971769379233252,0.7934091955370967,-0.0037677423862285675
638,,2936,0.7844856309130124,0.7880961330277351,0.0036105021147226912
639,,2926,0.7753990931237159,0.7753355084587474,-6.358466496847459e-05
640,,2971,0.7891787222130837,0.7853347993339509,-0.0038439228791328217
641,,2965,0.7891967959216433,0.7902938681027168,0.0010970721810735773
642,,3006,0.8043321664043753,0.8068499341595129,0.0025177677551375677
643,,3035,0.7812817260398974,0.7844253660214561,0.0031436399815586435
644,,2978,0.790732586465272,0.7937257801514421,0.002993193686170126
645,,2971,0.785822654840954,0.7879815454035761,0.0021588905626220845
646,,2988,0.7961918665732265,0.7983549990708612,0.0021631324976346678
647,,2996,0.789941906448299,0.7936978184756261,0.0037559120273271684
648,,2954,0.7693195305288144,0.7764846806453031,0.007165150116488661
649,,2952,0.7990104866478375,0.8002013499061803,0.0011908632583428336
650,,2995,0.7683601500905636,0.7713449056168655,0.002984755526301952
651,,2937,0.7934505966857078,0.7942299919577444,0.0007793952720365205
652,,2939,0.7851502245339539,0.7875337590616429,0.002383534527689024
653,,2993,0.789944024961307,0.7935425969055495,0.0035985719442425124
654,,2985,0.7869612465602159,0.7875997506078308,0.0006385040476148962
655,,2956,0.7636366349227665,0.7635533273899003,-8.330753286611703e-05
656,,2939,0.7693247074731366,0.7722815384488319,0.0029568309756952127
657,,3004,0.7981536090724219,0.7981161175888063,-3.7491483615648136e-05
658,,2978,0.7997990160858741,0.8022337380859743,0.002434722000100198
659,,2957,0.7725360967783896,0.7742367524702867,0.001700655691897035
660,,2980,0.7907030978627092,0.7925012550277825,0.0017981571650732553
661,,2990,0.7848849822508625,0.7860293188574753,0.001144336606612839
662,,2952,0.7775663786039876,0.7787967659903956,0.0012303873864080161
663,,2923,0.7936385412098107,0.7959839411625789,0.002345399952768168
664,,2937,0.8003824881125281,0.8011957105624415,0.0008132224499134422
665,,2963,0.7846478314435466,0.7864136336110589,0.0017658021675123203
666,,2937,0.8019578101738715,0.8019335514068808,-2.4258766990636893e-05
667,,2947,0.784513240076395,0.785093945181438,0.0005807051050430445
668,,2933,0.7930694034137535,0.7939990050057443,0.0009296015919907363
669,,2971,0.7825707355649557,0.7838723973398863,0.0013016617749306292
670,,2985,0.7903065937632636,0.7875777095348663,-0.0027288842283973436
671,,2947,0.7906199677442804,0.7907986185976771,0.00017865085339663356
672,,2996,0.7930752159699899,0.7924993749874109,-0.0005758409825790123
673,,2938,0.8009177415554481,0.8043704611480194,0.0034527195925712073
674,,2973,0.7867354535662844,0.7883293379623352,0.0015938843960507931
675,,2962,0.7973250937647546,0.7988769748192742,0.0015518810545196438
676,,2972,0.7920296988485819,0.7948568196176959,0.0028271207691140665
677,,3001,0.7984902082777827,0.8004965484549521,0.0020063401771693856
678,,3006,0.7849965060856687,0.7886364347472388,0.0036399286615700355
679,,2946,0.7805312107335692,0.7836291513982135,0.0030979406646443053
680,,2958,0.784876018401644,0.7842214247712834,-0.0006545936303605782
681,,2956,0.7775104062459364,0.7780897827595574,0.0005793765136210549
682,,3031,0.7899465554166546,0.791546743417546,0.001600188000891456
683,,2946,0.7990427176813,0.7995101160158461,0.0004673983345461208
684,,2942,0.7864547230066132,0.7897066012885902,0.0032518782819769276
685,,2956,0.7848442255085782,0.7851493333263793,0.00030510781780102025
686,,2977,0.7955869770460848,0.796148777561417,0.000561800515332167
687,,2955,0.7938449117531754,0.7941205011327629,0.0002755893795874931
688,,2952,0.7779640272784305,0.7798769192086642,0.0019128919302336955
689,,2928,0.7910285990373113,0.7918088781291904,0.0007802790918791658
690,,2978,0.8024474771554443,0.8024626773033924,1.5200147948091214e-05
691,,2979,0.7792686481676571,0.7838801894222213,0.0046115412545642
692,,2952,0.7944521504705568,0.7980079310910021,0.003555780620445259
693,,2978,0.7725048018496605,0.7763196600969288,0.003814858247268238
694,,2975,0.7947931594883595,0.7968923782677981,0.0020992187794386385
695,,2962,0.7764448986587278,0.7774186381611938,0.0009737395024660422
696,,2992,0.7705237808549067,0.7719191919191919,0.0013954110642852013
697,,2922,0.774555462021628,0.7786362753351033,0.004080813313475318
698,,2995,0.7907038130204209,0.7924447483982434,0.0017409353778224945
699,,2980,0.7765118512764528,0.7799247354719516,0.0034128841954987887
700,,2996,0.7835024413041607,0.7842354474904377,0.0007330061862770298
701,,2950,0.7801745922897502,0.7820847145138442,0.0019101222240940352
702,,3001,0.7750320247155452,0.7760028131514832,0.0009707884359380081
703,,2990,0.7947070559725782,0.7957612636552256,0.0010542076826474123
704,,3010,0.7764498536524209,0.7780387013400327,0.0015888476876118052
705,,2943,0.778523085654928,0.7801776066737702,0.0016545210188422255
706,,2962,0.7815647007976896,0.7839405317764271,0.002375830978737503
707,,2967,0.788794710327456,0.7918463476070529,0.003051637279596897
708,,2960,0.7901288562297268,0.7912549186683809,0.0011260624386540963
709,,2968,0.7947859155635317,0.7984477213599185,0.0036618057963867523
710,,2954,0.7972192593722502,0.7994652071610787,0.002245947788828473
711,,2928,0.7940541051320785,0.794886432035913,0.0008323269038345016
712,,2998,0.791185430180842,0.792200013561263,0.0010145833804210413
713,,2974,0.7844724993378652,0.7882334245607839,0.0037609252229187096
714,,2983,0.775097021494885,0.7753934671119366,0.00029644561705155503
715,,2949,0.7739824220803702,0.7765201156131627,0.00253769353279254
716,,2962,0.782920426272238,0.7844269706361034,0.0015065443638654363
717,,2958,0.7839028282311166,0.78491991307805,0.0010170848469334137
718,,2974,0.7787777193226261,0.7806103710468325,0.0018326517242064355
719,,3001,0.7787882917190849,0.7802677652406456,0.001479473521560637
720,,2991,0.7853618730039451,0.7859900432087169,0.0006281702047717941
721,,2993,0.7875176503109194,0.7897415272281728,0.0022238769172534534
722,,2972,0.7916068199768153,0.7939075379002722,0.0023007179234569852
723,,2970,0.79210046216734,0.7936975431650826,0.0015970809977425837
724,,2980,0.7891820448877805,0.7889177057356609,-0.00026433915211965253
725,,3001,0.7941406172521174,0.7951373048773231,0.0009966876252057721
726,,2992,0.7726300984873451,0.7741982512646295,0.0015681527772843928
727,,2941,0.7869000427930817,0.7877235399108418,0.0008234971177600858
728,,2918,0.7941122615679083,0.797813019457947,0.003700757890038764
729,,2967,0.7908306959366875,0.7947099402992133,0.0038792443625257356
730,,2973,0.782969975859988,0.7844120901227117,0.0014421142627237815
731,,2940,0.7908126277765932,0.7950983958158261,0.004285768039232862
732,,2958,0.8027809012160586,0.8068660982008995,0.004085196984840889
733,,2978,0.7744183853913955,0.7772445368354003,0.0028261514440047764
734,,2980,0.775270856231807,0.7749713139999759,-0.00029954223183115136
735,,2937,0.7903675354830941,0.791132407733009,0.0007648722499148386
736,,2979,0.7950751607681263,0.7962933997642364,0.001218238996110066
737,,2983,0.7924151894713858,0.796911288881831,0.0044960994104452645
738,,2979,0.7971198950811547,0.7996305638097106,0.002510668728555987
739,,2991,0.7797134318602169,0.7824877501652706,0.0027743183050537024
740,,2967,0.8052496639749384,0.8060659138294157,0.0008162498544773689
741,,2987,0.802106740144991,0.8040449512460474,0.0019382111010564085
742,,2912,0.7820547962917469,0.7843821517694366,0.0023273554776896965
743,,3009,0.7764336584629177,0.7793449625689473,0.0029113041060295775
744,,3011,0.7860262799524816,0.7871079979524623,0.0010817179999806914
745,,3003,0.7786633118414845,0.7814637521622897,0.0028004403208051754
746,,2909,0.7957414904783325,0.7957810220968116,3.953161847902731e-05
747,,2959,0.7921245203280414,0.7983235613808205,0.006199041052779131
748,,2905,0.7800818024089745,0.7796295716334801,-0.00045223077549438884
749,,2979,0.778978076230366,0.7821716631042193,0.0031935868738532935
750,,2999,0.7977534478510554,0.7995981982095813,0.0018447503585259373
751,,2932,0.7984977622005393,0.8005703463606991,0.002072584160159874
752,,3012,0.7838466022247049,0.7857300723757711,0.0018834701510661578
753,,2948,0.7863800083618772,0.7895780368286153,0.003198028466738112
754,,2992,0.7808372255023135,0.782368293113582,0.0015310676112685329
755,,2936,0.8026580594149775,0.8016312386986706,-0.0010268207163068865
756,,2930,0.7966193163869174,0.7995243034349135,0.0029049870479961326
757,,3000,0.7820842247999641,0.7850244158530247,0.002940191053060648
758,,2984,0.7798612490783051,0.7837787025468781,0.003917453468572973
759,,2974,0.792823650105829,0.7929072768197349,8.362671390593768e-05
760,,2953,0.7852823260324985,0.7883267897245461,0.003044463692047583
761,,2996,0.7777631828416424,0.7801188881467501,0.002355705305107758
762,,2966,0.7874302524341054,0.7856393432747408,-0.0017909091593645288
763,,2949,0.7809033999857906,0.7819322634206157,0.0010288634348251113
764,,2954,0.7793147907283189,0.7767858664228146,-0.002528924305504332
765,,2977,0.8062142252842468,0.805357056591714,-0.0008571686925328281
766,,2931,0.7825486882552057,0.7821936022310807,-0.00035508602412503976
767,,2880,0.7812037135638015,0.7822174340563064,0.0010137204925049215
768,,2975,0.7930726578136099,0.7950010425293057,0.0019283847156957856
769,,2978,0.7892404780020588,0.7907833425333314,0.0015428645312726141
770,,2925,0.780991490577121,0.783898921636784,0.002907431059662957
771,,2939,0.7910384566287034,0.7920874920848379,0.0010490354561344395
772,,2993,0.7637470142022134,0.7696142997339785,0.005867285531765187
773,,2986,0.7982021831138594,0.7970639663672269,-0.0011382167466325033
774,,2939,0.7792102532929625,0.7824022242484633,0.0031919709555008335
775,,2992,0.7880760602176962,0.7892682779440979,0.0011922177264017675
776,,2940,0.7832095658272361,0.7869201040542355,0.0037105382269994047
777,,2948,0.780193679018721,0.7842182294349426,0.004024550416221517
778,,2989,0.7968488086959704,0.8008649611438471,0.004016152447876675
779,,2987,0.7830753555977154,0.784199616546712,0.001124260948996647
780,,2978,0.795422526943577,0.7976519758623118,0.0022294489187348887
781,,2932,0.7874689535013036,0.7903962830699273,0.0029273295686236267
782,,2995,0.7935472905493338,0.7932507825206656,-0.0002965080286682076
783,,2959,0.7893381454538619,0.7929986152621916,0.0036604698083296805
784,,2965,0.7925906938361279,0.7952651795044159,0.0026744856682879847
785,,2963,0.8025603750657989,0.8025001106896704,-6.026437612849378e-05
786,,3002,0.799473230358813,0.802562987007912,0.0030897566490989403
787,,2986,0.7832024341056814,0.7846198168585887,0.0014173827529073701
788,,2942,0.78607921785567,0.7900088521842831,0.003929634328613041
789,,2971,0.7871859477020248,0.7884345592106891,0.001248611508664288
790,,2894,0.7871593241587307,0.7902587710622381,0.0030994469035073857
791,,2960,0.7781027599710738,0.7792706333973128,0.00116787342623903
792,,2988,0.78476608237539,0.7858918784882772,0.0011257961128872118
793,,2994,0.7842119788083383,0.7830497801928705,-0.0011621986154677355
794,,2951,0.7760164918279615,0.7778891773551629,0.0018726855272014342
795,,2955,0.7845194297900435,0.7847905518966624,0.0002711221066188374
796,,2943,0.790979765335449,0.7919623955955348,0.000982630260085826
797,,2941,0.7834910637926856,0.7877928035932029,0.00430173980051729
798,,2977,0.7871875053191877,0.7908653436985559,0.0036778383793681924
799,,2978,0.7913091637839318,0.7915554516506913,0.0002462878667595092
800,,2982,0.7912179366390786,0.7937907359897185,0.0025727993506399205
801,,2952,0.7841814363461318,0.7865209735268149,0.0023395371806831378
802,,2935,0.7754745373425909,0.7796853137622429,0.0042107764196520625
803,,2962,0.7871919503556708,0.7871776428828777,-1.430747279307365e-05
804,,2986,0.790217931129436,0.7917975876125428,0.0015796564831068727
805,,3000,0.7838569000118357,0.7872177155558677,0.003360815544032003
806,,3011,0.7817171260392409,0.7847372976791904,0.0030201716399494982
807,,2987,0.7933102851328984,0.7933039578450777,-6.3272878206843686e-06
808,,2980,0.7977258606770333,0.8001031783137043,0.002377317636670928
809,,3034,0.8104297807151064,0.811579970735827,0.0011501900207205873
810,,2982,0.7872923772245832,0.790752207350041,0.003459830125457808
811,,2931,0.792039079088813,0.7947119651853737,0.0026728860965606893
812,,2902,0.7886211610418555,0.7932162616596818,0.004595100617826309
813,,2938,0.781069994364046,0.7799598029639103,-0.001110191400135685
814,,3013,0.8104259905102605,0.8134532772530647,0.0030272867428041694
815,,2982,0.7851666707655348,0.7869283211510657,0.0017616503855308885
816,,2951,0.7917624951279133,0.7941398153382325,0.0023773202103192226
817,,3006,0.782964512414928,0.783341873180259,0.00037736076533101404
818,,2969,0.7944368704037782,0.7988131864506238,0.00437631604684563
819,,2978,0.7783953966956813,0.7814440626776715,0.003048665981990273
820,,2935,0.7808830498657259,0.7859525564741193,0.005069506608393448
821,,2987,0.7930177421367471,0.7959030357975049,0.0028852936607577373
822,,2948,0.787657045075877,0.7907178917558527,0.0030608466799757483
823,,2904,0.7961476476568217,0.7987180445244061,0.0025703968675844235
824,,2972,0.794905731760368,0.7969859303158131,0.0020801985554450564
825,,2921,0.7964382759707997,0.7975513147299248,0.0011130387591250512
